timestamp,open,high,low,close,volume
2024-08-05 12:45:00,2473.76,2475.88,2473.06,2474.80,488
2024-08-05 13:00:00,2474.80,2475.82,2474.48,2475.73,121
2024-08-05 13:15:00,2475.73,2475.79,2474.81,2475.78,105
2024-08-05 13:30:00,2475.78,2477.93,2475.60,2477.16,416
2024-08-05 13:45:00,2477.16,2479.66,2476.42,2478.21,151
2024-08-05 14:00:00,2478.21,2481.27,2478.02,2479.83,204
2024-08-05 14:15:00,2479.83,2481.15,2478.78,2480.73,224
2024-08-05 14:30:00,2480.73,2482.78,2480.20,2482.24,324
2024-08-05 14:45:00,2482.24,2484.58,2481.25,2483.66,332
2024-08-05 15:00:00,2483.66,2484.78,2482.08,2483.31,351
2024-08-05 15:15:00,2483.31,2485.44,2482.33,2484.70,469
2024-08-05 15:30:00,2484.70,2485.98,2481.72,2483.11,484
2024-08-05 15:45:00,2483.11,2485.39,2482.50,2484.31,193
2024-08-05 16:00:00,2484.31,2485.48,2483.82,2484.05,358
2024-08-05 16:15:00,2484.05,2485.27,2482.05,2483.02,138
2024-08-05 16:30:00,2483.02,2485.31,2482.25,2484.74,244
2024-08-05 16:45:00,2484.74,2485.96,2484.10,2484.94,273
2024-08-05 17:00:00,2484.94,2487.44,2483.46,2486.05,268
2024-08-05 17:15:00,2486.05,2487.96,2485.07,2487.35,199
2024-08-05 17:30:00,2487.35,2488.67,2486.46,2488.05,308
2024-08-05 17:45:00,2488.05,2489.37,2484.90,2486.22,139
2024-08-05 18:00:00,2486.22,2487.01,2485.46,2485.65,257
2024-08-05 18:15:00,2485.65,2486.54,2483.72,2484.72,320
2024-08-05 18:30:00,2484.72,2486.83,2484.39,2486.28,480
2024-08-05 18:45:00,2486.28,2488.69,2485.56,2488.15,244
2024-08-05 19:00:00,2488.15,2489.43,2486.09,2487.13,478
2024-08-05 19:15:00,2487.13,2489.17,2486.21,2488.37,450
2024-08-05 19:30:00,2488.37,2489.85,2485.51,2486.57,461
2024-08-05 19:45:00,2486.57,2488.34,2486.32,2487.72,221
2024-08-05 20:00:00,2487.72,2490.76,2487.20,2489.55,83
2024-08-05 20:15:00,2489.55,2490.02,2487.59,2488.61,83
2024-08-05 20:30:00,2488.61,2489.60,2487.37,2488.90,394
2024-08-05 20:45:00,2488.90,2491.86,2488.55,2490.83,157
2024-08-05 21:00:00,2490.83,2490.94,2490.13,2490.30,318
2024-08-05 21:15:00,2490.30,2490.64,2487.79,2488.73,321
2024-08-05 21:30:00,2488.73,2490.52,2487.31,2490.16,456
2024-08-05 21:45:00,2490.16,2491.34,2489.84,2491.10,376
2024-08-05 22:00:00,2491.10,2492.56,2488.77,2489.29,199
2024-08-05 22:15:00,2489.29,2491.03,2488.42,2490.31,397
2024-08-05 22:30:00,2490.31,2491.10,2490.02,2490.10,63
2024-08-05 22:45:00,2490.10,2491.16,2489.69,2490.32,274
2024-08-05 23:00:00,2490.32,2491.81,2489.88,2490.10,339
2024-08-05 23:15:00,2490.10,2490.73,2488.43,2489.07,308
2024-08-05 23:30:00,2489.07,2489.52,2488.25,2489.45,309
2024-08-05 23:45:00,2489.45,2490.87,2489.05,2489.63,418
2024-08-06 00:00:00,2489.63,2490.85,2488.99,2489.11,470
2024-08-06 00:15:00,2489.11,2490.49,2488.78,2489.73,363
2024-08-06 00:30:00,2489.73,2489.98,2488.98,2489.65,132
2024-08-06 00:45:00,2489.65,2491.15,2488.86,2489.92,261
2024-08-06 01:00:00,2489.92,2492.14,2489.69,2491.42,455
2024-08-06 01:15:00,2491.42,2492.64,2489.14,2489.90,149
2024-08-06 01:30:00,2489.90,2491.25,2488.70,2490.12,317
2024-08-06 01:45:00,2490.12,2491.05,2486.71,2488.15,285
2024-08-06 02:00:00,2488.15,2489.05,2485.38,2486.68,490
2024-08-06 02:15:00,2486.68,2487.33,2485.90,2486.12,106
2024-08-06 02:30:00,2486.12,2489.14,2485.70,2487.65,126
2024-08-06 02:45:00,2487.65,2488.25,2486.13,2486.45,133
2024-08-06 03:00:00,2486.45,2487.09,2485.20,2485.53,396
2024-08-06 03:15:00,2485.53,2486.70,2483.50,2484.17,205
2024-08-06 03:30:00,2484.17,2485.63,2483.69,2485.24,416
2024-08-06 03:45:00,2485.24,2486.84,2484.71,2485.76,67
2024-08-06 04:00:00,2485.76,2487.12,2484.71,2485.02,222
2024-08-06 04:15:00,2485.02,2485.70,2483.70,2485.33,178
2024-08-06 04:30:00,2485.33,2486.13,2482.39,2483.58,400
2024-08-06 04:45:00,2483.58,2484.63,2483.20,2484.23,267
2024-08-06 05:00:00,2484.23,2484.32,2482.24,2482.37,394
2024-08-06 05:15:00,2482.37,2483.20,2481.62,2482.52,290
2024-08-06 05:30:00,2482.52,2484.64,2482.02,2484.05,80
2024-08-06 05:45:00,2484.05,2484.29,2481.89,2482.73,321
2024-08-06 06:00:00,2482.73,2483.01,2480.07,2481.07,429
2024-08-06 06:15:00,2481.07,2481.61,2479.58,2480.55,432
2024-08-06 06:30:00,2480.55,2480.59,2479.76,2480.41,235
2024-08-06 06:45:00,2480.41,2481.60,2479.04,2479.53,443
2024-08-06 07:00:00,2479.53,2480.57,2478.13,2479.28,245
2024-08-06 07:15:00,2479.28,2479.42,2476.75,2477.73,347
2024-08-06 07:30:00,2477.73,2479.81,2477.50,2479.54,441
2024-08-06 07:45:00,2479.54,2479.76,2479.00,2479.06,65
2024-08-06 08:00:00,2479.06,2479.51,2476.72,2478.00,338
2024-08-06 08:15:00,2478.00,2479.50,2476.37,2477.35,442
2024-08-06 08:30:00,2477.35,2478.53,2476.70,2476.88,417
2024-08-06 08:45:00,2476.88,2478.04,2475.97,2476.09,235
2024-08-06 09:00:00,2476.09,2478.27,2475.00,2477.52,276
2024-08-06 09:15:00,2477.52,2478.25,2476.12,2476.18,398
2024-08-06 09:30:00,2476.18,2477.76,2476.17,2476.78,267
2024-08-06 09:45:00,2476.78,2477.66,2475.31,2477.04,434
2024-08-06 10:00:00,2477.04,2478.93,2476.51,2478.77,411
2024-08-06 10:15:00,2478.77,2479.80,2477.68,2479.60,477
2024-08-06 10:30:00,2479.60,2480.95,2479.32,2479.67,210
2024-08-06 10:45:00,2479.67,2480.71,2479.65,2479.87,320
2024-08-06 11:00:00,2479.87,2480.43,2477.59,2478.26,58
2024-08-06 11:15:00,2478.26,2478.56,2477.81,2477.84,418
2024-08-06 11:30:00,2477.84,2479.26,2475.36,2476.77,327
2024-08-06 11:45:00,2476.77,2477.39,2475.55,2477.31,455
2024-08-06 12:00:00,2477.31,2478.59,2476.39,2477.14,220
2024-08-06 12:15:00,2477.14,2478.20,2476.45,2476.60,67
2024-08-06 12:30:00,2476.60,2477.08,2474.17,2475.30,209
2024-08-06 12:45:00,2475.30,2477.00,2474.44,2475.51,53
2024-08-06 13:00:00,2475.51,2478.06,2474.19,2476.64,379
2024-08-06 13:15:00,2476.64,2479.31,2476.60,2478.00,336
2024-08-06 13:30:00,2478.00,2479.49,2477.11,2478.78,66
2024-08-06 13:45:00,2478.78,2479.46,2477.16,2478.21,461
2024-08-06 14:00:00,2478.21,2479.76,2477.95,2478.60,470
2024-08-06 14:15:00,2478.60,2478.71,2476.57,2476.90,172
2024-08-06 14:30:00,2476.90,2477.10,2475.76,2476.24,411
2024-08-06 14:45:00,2476.24,2477.48,2475.48,2476.91,214
2024-08-06 15:00:00,2476.91,2477.97,2475.59,2476.22,226
2024-08-06 15:15:00,2476.22,2476.22,2474.70,2474.83,284
2024-08-06 15:30:00,2474.83,2475.53,2473.41,2473.63,485
2024-08-06 15:45:00,2473.63,2474.33,2471.14,2472.23,413
2024-08-06 16:00:00,2472.23,2473.41,2471.15,2472.11,135
2024-08-06 16:15:00,2472.11,2473.59,2470.45,2470.51,245
2024-08-06 16:30:00,2470.51,2471.09,2468.80,2469.81,61
2024-08-06 16:45:00,2469.81,2471.93,2469.42,2471.04,180
2024-08-06 17:00:00,2471.04,2472.83,2470.33,2472.20,378
2024-08-06 17:15:00,2472.20,2473.60,2470.20,2470.26,306
2024-08-06 17:30:00,2470.26,2470.56,2468.71,2469.26,221
2024-08-06 17:45:00,2469.26,2471.72,2468.13,2471.16,284
2024-08-06 18:00:00,2471.16,2473.34,2470.85,2472.09,436
2024-08-06 18:15:00,2472.09,2473.97,2470.74,2472.64,219
2024-08-06 18:30:00,2472.64,2475.21,2472.06,2474.31,205
2024-08-06 18:45:00,2474.31,2476.77,2473.25,2476.25,255
2024-08-06 19:00:00,2476.25,2477.83,2475.84,2476.53,211
2024-08-06 19:15:00,2476.53,2476.67,2475.09,2476.44,142
2024-08-06 19:30:00,2476.44,2479.02,2475.63,2478.19,477
2024-08-06 19:45:00,2478.19,2480.77,2477.84,2479.70,342
2024-08-06 20:00:00,2479.70,2480.94,2479.35,2480.68,259
2024-08-06 20:15:00,2480.68,2482.51,2479.92,2481.84,369
2024-08-06 20:30:00,2481.84,2481.88,2478.97,2479.93,157
2024-08-06 20:45:00,2479.93,2480.81,2477.78,2478.90,257
2024-08-06 21:00:00,2478.90,2479.24,2477.07,2477.66,282
2024-08-06 21:15:00,2477.66,2478.11,2476.77,2477.51,111
2024-08-06 21:30:00,2477.51,2477.73,2475.43,2476.80,300
2024-08-06 21:45:00,2476.80,2477.38,2475.93,2476.69,249
2024-08-06 22:00:00,2476.69,2478.11,2476.69,2476.77,71
2024-08-06 22:15:00,2476.77,2480.01,2476.08,2478.53,282
2024-08-06 22:30:00,2478.53,2481.48,2478.06,2480.13,495
2024-08-06 22:45:00,2480.13,2480.91,2478.95,2479.79,448
2024-08-06 23:00:00,2479.79,2481.27,2477.80,2478.29,440
2024-08-06 23:15:00,2478.29,2481.14,2477.12,2479.77,159
2024-08-06 23:30:00,2479.77,2480.82,2478.75,2479.98,244
2024-08-06 23:45:00,2479.98,2480.96,2478.50,2478.81,64
2024-08-07 00:00:00,2478.81,2479.27,2477.57,2478.20,269
2024-08-07 00:15:00,2478.20,2480.13,2477.48,2479.96,108
2024-08-07 00:30:00,2479.96,2480.27,2478.25,2478.95,70
2024-08-07 00:45:00,2478.95,2480.41,2476.39,2477.36,423
2024-08-07 01:00:00,2477.36,2479.71,2477.14,2479.02,463
2024-08-07 01:15:00,2479.02,2479.83,2477.97,2479.24,232
2024-08-07 01:30:00,2479.24,2482.29,2478.15,2480.81,305
2024-08-07 01:45:00,2480.81,2480.87,2480.43,2480.64,119
2024-08-07 02:00:00,2480.64,2480.70,2479.77,2479.84,121
2024-08-07 02:15:00,2479.84,2480.49,2478.09,2479.41,145
2024-08-07 02:30:00,2479.41,2481.40,2478.27,2481.01,360
2024-08-07 02:45:00,2481.01,2483.76,2480.28,2482.41,104
2024-08-07 03:00:00,2482.41,2482.92,2482.22,2482.85,151
2024-08-07 03:15:00,2482.85,2483.18,2480.13,2481.50,458
2024-08-07 03:30:00,2481.50,2482.78,2478.87,2479.98,72
2024-08-07 03:45:00,2479.98,2480.53,2479.51,2480.48,399
2024-08-07 04:00:00,2480.48,2481.01,2479.37,2480.43,430
2024-08-07 04:15:00,2480.43,2480.97,2479.00,2480.64,71
2024-08-07 04:30:00,2480.64,2482.96,2479.34,2482.08,329
2024-08-07 04:45:00,2482.08,2483.35,2481.28,2483.14,90
2024-08-07 05:00:00,2483.14,2483.42,2482.88,2483.04,218
2024-08-07 05:15:00,2483.04,2484.31,2479.94,2481.31,275
2024-08-07 05:30:00,2481.31,2483.27,2480.20,2481.97,398
2024-08-07 05:45:00,2481.97,2484.53,2481.75,2483.25,333
2024-08-07 06:00:00,2483.25,2485.60,2483.15,2484.37,227
2024-08-07 06:15:00,2484.37,2487.00,2483.45,2485.60,189
2024-08-07 06:30:00,2485.60,2486.29,2484.15,2485.00,368
2024-08-07 06:45:00,2485.00,2485.40,2483.02,2483.77,129
2024-08-07 07:00:00,2483.77,2486.71,2483.46,2485.63,211
2024-08-07 07:15:00,2485.63,2486.09,2483.45,2484.63,389
2024-08-07 07:30:00,2484.63,2485.03,2482.88,2483.45,291
2024-08-07 07:45:00,2483.45,2483.95,2482.65,2483.40,221
2024-08-07 08:00:00,2483.40,2483.97,2481.24,2481.95,238
2024-08-07 08:15:00,2481.95,2483.55,2481.12,2482.84,97
2024-08-07 08:30:00,2482.84,2483.75,2481.13,2481.78,229
2024-08-07 08:45:00,2481.78,2483.44,2480.93,2482.93,321
2024-08-07 09:00:00,2482.93,2483.38,2482.02,2482.09,424
2024-08-07 09:15:00,2482.09,2482.48,2481.28,2481.92,155
2024-08-07 09:30:00,2481.92,2481.99,2478.94,2480.21,291
2024-08-07 09:45:00,2480.21,2480.95,2479.62,2479.73,320
2024-08-07 10:00:00,2479.73,2480.76,2477.69,2478.59,262
2024-08-07 10:15:00,2478.59,2479.22,2477.30,2477.80,216
2024-08-07 10:30:00,2477.80,2479.61,2476.93,2479.04,74
2024-08-07 10:45:00,2479.04,2480.47,2478.42,2478.65,88
2024-08-07 11:00:00,2478.65,2479.98,2478.13,2478.65,236
2024-08-07 11:15:00,2478.65,2480.40,2478.40,2479.92,460
2024-08-07 11:30:00,2479.92,2480.98,2478.84,2480.95,269
2024-08-07 11:45:00,2480.95,2482.41,2480.24,2482.26,337
2024-08-07 12:00:00,2482.26,2484.03,2480.81,2483.96,349
2024-08-07 12:15:00,2483.96,2484.28,2482.04,2483.43,352
2024-08-07 12:30:00,2483.43,2485.25,2482.08,2484.78,277
2024-08-07 12:45:00,2484.78,2486.60,2484.25,2486.47,433
2024-08-07 13:00:00,2486.47,2487.98,2486.13,2487.04,424
2024-08-07 13:15:00,2487.04,2487.98,2487.03,2487.29,299
2024-08-07 13:30:00,2487.29,2488.60,2485.57,2486.49,271
2024-08-07 13:45:00,2486.49,2489.15,2486.44,2488.42,342
2024-08-07 14:00:00,2488.42,2489.25,2486.90,2488.08,450
2024-08-07 14:15:00,2488.08,2488.19,2486.29,2486.76,401
2024-08-07 14:30:00,2486.76,2487.04,2484.52,2484.97,103
2024-08-07 14:45:00,2484.97,2485.69,2483.99,2484.77,152
2024-08-07 15:00:00,2484.77,2486.64,2483.74,2486.34,257
2024-08-07 15:15:00,2486.34,2487.13,2485.82,2486.33,116
2024-08-07 15:30:00,2486.33,2487.58,2485.32,2487.53,182
2024-08-07 15:45:00,2487.53,2487.86,2485.72,2487.00,431
2024-08-07 16:00:00,2487.00,2487.79,2486.11,2486.73,127
2024-08-07 16:15:00,2486.73,2486.74,2484.40,2485.36,139
2024-08-07 16:30:00,2485.36,2486.26,2483.70,2484.90,161
2024-08-07 16:45:00,2484.90,2487.49,2484.79,2486.17,368
2024-08-07 17:00:00,2486.17,2487.84,2485.49,2486.67,441
2024-08-07 17:15:00,2486.67,2487.20,2485.47,2485.60,173
2024-08-07 17:30:00,2485.60,2485.73,2485.07,2485.33,208
2024-08-07 17:45:00,2485.33,2487.16,2485.09,2486.40,236
2024-08-07 18:00:00,2486.40,2487.47,2484.69,2485.91,297
2024-08-07 18:15:00,2485.91,2488.55,2485.28,2487.41,358
2024-08-07 18:30:00,2487.41,2488.36,2486.37,2486.50,190
2024-08-07 18:45:00,2486.50,2488.69,2486.02,2487.82,131
2024-08-07 19:00:00,2487.82,2488.19,2487.57,2487.70,124
2024-08-07 19:15:00,2487.70,2489.83,2487.24,2489.61,253
2024-08-07 19:30:00,2489.61,2490.87,2487.74,2487.78,269
2024-08-07 19:45:00,2487.78,2488.33,2485.39,2486.84,364
2024-08-07 20:00:00,2486.84,2487.74,2486.49,2487.45,388
2024-08-07 20:15:00,2487.45,2488.90,2484.77,2485.71,433
2024-08-07 20:30:00,2485.71,2486.73,2485.00,2485.13,189
2024-08-07 20:45:00,2485.13,2486.72,2484.29,2486.40,297
2024-08-07 21:00:00,2486.40,2488.96,2485.11,2487.56,111
2024-08-07 21:15:00,2487.56,2490.02,2487.00,2488.98,277
2024-08-07 21:30:00,2488.98,2489.12,2488.15,2488.63,111
2024-08-07 21:45:00,2488.63,2490.48,2487.74,2489.19,466
2024-08-07 22:00:00,2489.19,2490.15,2487.85,2487.86,350
2024-08-07 22:15:00,2487.86,2489.65,2487.59,2489.58,50
2024-08-07 22:30:00,2489.58,2490.25,2488.97,2489.27,80
2024-08-07 22:45:00,2489.27,2490.88,2488.14,2489.96,343
2024-08-07 23:00:00,2489.96,2493.10,2489.45,2491.75,158
2024-08-07 23:15:00,2491.75,2493.38,2491.63,2493.08,210
2024-08-07 23:30:00,2493.08,2494.55,2491.30,2492.14,208
2024-08-07 23:45:00,2492.14,2493.96,2490.79,2493.75,378
2024-08-08 00:00:00,2493.75,2494.29,2493.22,2494.10,196
2024-08-08 00:15:00,2494.10,2494.34,2491.36,2492.13,450
2024-08-08 00:30:00,2492.13,2493.30,2489.22,2490.23,339
2024-08-08 00:45:00,2490.23,2493.34,2490.06,2492.08,60
2024-08-08 01:00:00,2492.08,2493.30,2491.27,2493.06,475
2024-08-08 01:15:00,2493.06,2494.52,2492.09,2494.18,185
2024-08-08 01:30:00,2494.18,2496.86,2493.89,2495.61,439
2024-08-08 01:45:00,2495.61,2497.10,2494.19,2494.74,416
2024-08-08 02:00:00,2494.74,2495.81,2494.01,2495.55,186
2024-08-08 02:15:00,2495.55,2496.37,2494.81,2496.09,119
2024-08-08 02:30:00,2496.09,2498.04,2495.68,2497.80,94
2024-08-08 02:45:00,2497.80,2500.16,2496.79,2499.39,134
2024-08-08 03:00:00,2499.39,2500.27,2497.91,2498.01,379
2024-08-08 03:15:00,2498.01,2499.46,2496.55,2496.61,492
2024-08-08 03:30:00,2496.61,2497.95,2495.09,2496.54,435
2024-08-08 03:45:00,2496.54,2497.82,2495.30,2497.61,281
2024-08-08 04:00:00,2497.61,2498.73,2497.11,2498.73,263
2024-08-08 04:15:00,2498.73,2499.84,2497.50,2498.59,463
2024-08-08 04:30:00,2498.59,2499.07,2497.53,2498.48,441
2024-08-08 04:45:00,2498.48,2500.52,2497.58,2499.05,448
2024-08-08 05:00:00,2499.05,2499.09,2496.79,2497.51,393
2024-08-08 05:15:00,2497.51,2497.83,2496.05,2496.68,484
2024-08-08 05:30:00,2496.68,2496.71,2495.36,2496.10,360
2024-08-08 05:45:00,2496.10,2498.13,2495.37,2497.60,129
2024-08-08 06:00:00,2497.60,2499.32,2497.20,2498.33,395
2024-08-08 06:15:00,2498.33,2499.30,2497.31,2499.22,198
2024-08-08 06:30:00,2499.22,2500.21,2497.84,2498.20,303
2024-08-08 06:45:00,2498.20,2498.83,2497.57,2497.87,111
2024-08-08 07:00:00,2497.87,2500.07,2496.75,2499.64,199
2024-08-08 07:15:00,2499.64,2500.66,2498.89,2500.61,307
2024-08-08 07:30:00,2500.61,2503.26,2499.43,2501.89,478
2024-08-08 07:45:00,2501.89,2501.91,2501.27,2501.34,368
2024-08-08 08:00:00,2501.34,2502.23,2499.17,2499.90,316
2024-08-08 08:15:00,2499.90,2501.78,2498.65,2500.98,262
2024-08-08 08:30:00,2500.98,2502.57,2500.94,2502.47,449
2024-08-08 08:45:00,2502.47,2503.44,2502.23,2502.68,331
2024-08-08 09:00:00,2502.68,2503.89,2501.25,2502.14,497
2024-08-08 09:15:00,2502.14,2503.12,2500.28,2501.54,401
2024-08-08 09:30:00,2501.54,2503.67,2501.13,2502.78,486
2024-08-08 09:45:00,2502.78,2503.23,2501.59,2502.92,202
2024-08-08 10:00:00,2502.92,2505.31,2502.08,2504.40,448
2024-08-08 10:15:00,2504.40,2505.01,2502.18,2502.48,421
2024-08-08 10:30:00,2502.48,2503.36,2502.35,2503.02,183
2024-08-08 10:45:00,2503.02,2505.53,2502.73,2504.15,139
2024-08-08 11:00:00,2504.15,2504.75,2501.43,2502.50,137
2024-08-08 11:15:00,2502.50,2504.18,2502.11,2503.86,409
2024-08-08 11:30:00,2503.86,2504.70,2503.72,2504.57,84
2024-08-08 11:45:00,2504.57,2507.48,2504.08,2506.43,455
2024-08-08 12:00:00,2506.43,2507.42,2504.12,2505.02,258
2024-08-08 12:15:00,2505.02,2507.89,2504.34,2506.59,382
2024-08-08 12:30:00,2506.59,2508.65,2506.06,2507.32,361
2024-08-08 12:45:00,2507.32,2508.68,2505.15,2506.05,450
2024-08-08 13:00:00,2506.05,2507.50,2505.79,2506.46,472
2024-08-08 13:15:00,2506.46,2507.60,2505.55,2507.17,287
2024-08-08 13:30:00,2507.17,2509.12,2506.57,2508.54,202
2024-08-08 13:45:00,2508.54,2510.03,2505.94,2507.29,282
2024-08-08 14:00:00,2507.29,2509.58,2506.15,2509.28,232
2024-08-08 14:15:00,2509.28,2510.53,2507.77,2507.79,164
2024-08-08 14:30:00,2507.79,2508.30,2506.63,2508.00,233
2024-08-08 14:45:00,2508.00,2510.44,2506.69,2509.29,225
2024-08-08 15:00:00,2509.29,2511.11,2508.09,2510.40,150
2024-08-08 15:15:00,2510.40,2511.55,2507.62,2508.99,239
2024-08-08 15:30:00,2508.99,2510.37,2506.95,2507.77,368
2024-08-08 15:45:00,2507.77,2509.76,2506.99,2509.33,359
2024-08-08 16:00:00,2509.33,2509.98,2508.16,2509.69,333
2024-08-08 16:15:00,2509.69,2510.22,2508.02,2508.23,82
2024-08-08 16:30:00,2508.23,2509.03,2506.11,2506.58,486
2024-08-08 16:45:00,2506.58,2507.99,2504.47,2505.25,357
2024-08-08 17:00:00,2505.25,2506.63,2503.76,2504.45,297
2024-08-08 17:15:00,2504.45,2505.10,2502.68,2503.56,465
2024-08-08 17:30:00,2503.56,2504.50,2501.45,2501.94,435
2024-08-08 17:45:00,2501.94,2503.02,2499.61,2500.60,252
2024-08-08 18:00:00,2500.60,2501.56,2499.13,2499.32,81
2024-08-08 18:15:00,2499.32,2499.85,2498.56,2498.85,217
2024-08-08 18:30:00,2498.85,2500.11,2498.78,2499.36,209
2024-08-08 18:45:00,2499.36,2501.58,2497.88,2500.15,172
2024-08-08 19:00:00,2500.15,2501.48,2497.19,2498.46,121
2024-08-08 19:15:00,2498.46,2499.81,2496.77,2496.99,435
2024-08-08 19:30:00,2496.99,2498.73,2496.43,2497.24,348
2024-08-08 19:45:00,2497.24,2498.57,2496.94,2497.60,454
2024-08-08 20:00:00,2497.60,2499.55,2496.59,2498.82,330
2024-08-08 20:15:00,2498.82,2499.73,2496.98,2497.64,313
2024-08-08 20:30:00,2497.64,2497.91,2495.31,2495.87,401
2024-08-08 20:45:00,2495.87,2496.22,2494.73,2495.54,71
2024-08-08 21:00:00,2495.54,2496.07,2495.53,2495.98,128
2024-08-08 21:15:00,2495.98,2497.09,2495.69,2496.91,392
2024-08-08 21:30:00,2496.91,2497.04,2496.44,2496.78,368
2024-08-08 21:45:00,2496.78,2497.26,2495.33,2495.83,138
2024-08-08 22:00:00,2495.83,2496.87,2492.81,2494.09,434
2024-08-08 22:15:00,2494.09,2496.77,2493.27,2496.02,158
2024-08-08 22:30:00,2496.02,2498.11,2495.39,2497.45,85
2024-08-08 22:45:00,2497.45,2499.32,2496.41,2497.95,368
2024-08-08 23:00:00,2497.95,2498.06,2495.55,2496.87,244
2024-08-08 23:15:00,2496.87,2497.47,2495.83,2496.67,411
2024-08-08 23:30:00,2496.67,2497.86,2495.30,2495.46,421
2024-08-08 23:45:00,2495.46,2496.49,2494.30,2495.79,321
2024-08-09 00:00:00,2495.79,2497.03,2494.94,2496.19,298
2024-08-09 00:15:00,2496.19,2496.92,2495.97,2496.60,66
2024-08-09 00:30:00,2496.60,2497.85,2495.14,2495.79,423
2024-08-09 00:45:00,2495.79,2496.37,2494.15,2495.46,356
2024-08-09 01:00:00,2495.46,2496.79,2494.74,2495.16,145
2024-08-09 01:15:00,2495.16,2495.67,2492.20,2493.22,81
2024-08-09 01:30:00,2493.22,2493.93,2491.68,2493.17,462
2024-08-09 01:45:00,2493.17,2495.22,2491.98,2493.99,457
2024-08-09 02:00:00,2493.99,2495.17,2492.31,2492.57,250
2024-08-09 02:15:00,2492.57,2493.75,2492.12,2493.73,492
2024-08-09 02:30:00,2493.73,2495.10,2493.14,2494.03,309
2024-08-09 02:45:00,2494.03,2495.13,2491.57,2492.84,450
2024-08-09 03:00:00,2492.84,2495.44,2491.91,2494.20,444
2024-08-09 03:15:00,2494.20,2496.16,2493.08,2495.93,197
2024-08-09 03:30:00,2495.93,2496.09,2494.77,2495.39,440
2024-08-09 03:45:00,2495.39,2495.54,2492.46,2493.51,316
2024-08-09 04:00:00,2493.51,2495.32,2492.24,2495.16,428
2024-08-09 04:15:00,2495.16,2496.60,2494.05,2495.95,169
2024-08-09 04:30:00,2495.95,2497.12,2495.93,2496.22,130
2024-08-09 04:45:00,2496.22,2496.79,2494.10,2495.59,425
2024-08-09 05:00:00,2495.59,2496.29,2494.66,2495.02,199
2024-08-09 05:15:00,2495.02,2497.32,2494.21,2496.85,378
2024-08-09 05:30:00,2496.85,2496.86,2495.62,2496.85,375
2024-08-09 05:45:00,2496.85,2497.83,2496.58,2497.47,327
2024-08-09 06:00:00,2497.47,2497.68,2495.31,2496.10,472
2024-08-09 06:15:00,2496.10,2497.40,2496.04,2497.04,382
2024-08-09 06:30:00,2497.04,2498.35,2494.79,2495.40,409
2024-08-09 06:45:00,2495.40,2496.46,2494.27,2495.04,245
2024-08-09 07:00:00,2495.04,2495.92,2493.90,2494.11,188
2024-08-09 07:15:00,2494.11,2495.44,2491.93,2492.75,274
2024-08-09 07:30:00,2492.75,2494.86,2491.38,2493.38,424
2024-08-09 07:45:00,2493.38,2495.38,2493.20,2494.37,254
2024-08-09 08:00:00,2494.37,2496.40,2493.73,2496.27,447
2024-08-09 08:15:00,2496.27,2497.61,2495.01,2495.96,191
2024-08-09 08:30:00,2495.96,2497.76,2494.56,2497.23,324
2024-08-09 08:45:00,2497.23,2498.16,2496.49,2496.51,482
2024-08-09 09:00:00,2496.51,2497.23,2494.91,2495.19,394
2024-08-09 09:15:00,2495.19,2495.50,2492.37,2493.75,199
2024-08-09 09:30:00,2493.75,2494.20,2493.43,2494.14,293
2024-08-09 09:45:00,2494.14,2494.31,2492.71,2493.28,288
2024-08-09 10:00:00,2493.28,2493.42,2490.55,2491.72,151
2024-08-09 10:15:00,2491.72,2492.16,2491.33,2491.46,287
2024-08-09 10:30:00,2491.46,2491.67,2490.85,2491.67,117
2024-08-09 10:45:00,2491.67,2491.75,2489.22,2489.95,61
2024-08-09 11:00:00,2489.95,2491.43,2489.11,2489.57,208
2024-08-09 11:15:00,2489.57,2489.92,2487.58,2488.30,387
2024-08-09 11:30:00,2488.30,2491.24,2488.03,2490.17,281
2024-08-09 11:45:00,2490.17,2492.87,2489.37,2492.03,57
2024-08-09 12:00:00,2492.03,2492.13,2490.12,2490.74,72
2024-08-09 12:15:00,2490.74,2493.58,2490.54,2492.16,54
2024-08-09 12:30:00,2492.16,2493.97,2491.49,2493.54,279
2024-08-09 12:45:00,2493.54,2493.67,2491.32,2492.11,399
2024-08-09 13:00:00,2492.11,2492.94,2490.72,2491.55,284
2024-08-09 13:15:00,2491.55,2494.11,2491.15,2493.45,446
2024-08-09 13:30:00,2493.45,2494.45,2491.87,2492.58,322
2024-08-09 13:45:00,2492.58,2494.54,2491.90,2493.44,119
2024-08-09 14:00:00,2493.44,2494.02,2490.82,2491.64,303
2024-08-09 14:15:00,2491.64,2491.94,2490.33,2491.19,477
2024-08-09 14:30:00,2491.19,2492.30,2489.66,2490.76,235
2024-08-09 14:45:00,2490.76,2492.04,2490.30,2491.56,419
2024-08-09 15:00:00,2491.56,2491.90,2490.72,2491.26,483
2024-08-09 15:15:00,2491.26,2491.65,2490.34,2490.73,495
2024-08-09 15:30:00,2490.73,2491.53,2488.73,2489.39,117
2024-08-09 15:45:00,2489.39,2491.07,2488.49,2490.51,311
2024-08-09 16:00:00,2490.51,2493.04,2489.54,2491.59,446
2024-08-09 16:15:00,2491.59,2492.51,2488.64,2489.70,162
